respID,qID,altID,obsID,profileID,price,distance,DistancetoMetro,Squarefootage,CommunityWasherDryer,FitnessRoom,Parking,Washer_dryer_in_room,sewageandtrash,WaterPower,Allincluded
13,8,3,104,4798,1500,Less than 1 Mile,15/5,500,1,1,0,1,1,1,0
14,1,1,105,2344,1500,About 3 miles,15/5,More than 750,0,0,1,1,1,0,0
14,1,2,105,6188,2000,About 3 miles,Less than 5,600,0,0,1,1,0,0,1
14,1,3,105,3689,2000,More than 5 mils,10/2.5,600,1,0,1,1,0,1,0
14,2,1,106,10240,1500,More than 5 mils,Less than 5,600,0,1,1,1,1,1,1
14,2,2,106,5219,2000,More than 5 mils,Less than 5,600,0,0,0,0,0,0,1
14,2,3,106,9395,2000,More than 5 mils,15/5,More than 750,1,1,0,0,1,1,1
14,3,1,107,3594,2500,Less than 1 Mile,Less than 5,600,0,0,1,1,0,1,0
14,3,2,107,6518,2000,Less than 1 Mile,10/2.5,600,0,0,0,0,1,0,1
14,3,3,107,22,1500,About 3 miles,15/5,500,0,0,0,0,0,0,0
14,4,1,108,4767,2500,About 3 miles,10/2.5,More than 750,0,1,0,1,1,1,0
14,4,2,108,1045,1500,Less than 1 Mile,15/5,More than 750,0,0,1,1,0,0,0
14,4,3,108,9519,2500,About 3 miles,10/2.5,600,1,0,1,0,1,1,1
14,5,1,109,3912,2500,About 3 miles,15/5,500,0,0,0,0,1,1,0
14,5,2,109,4604,2000,About 3 miles,10/2.5,More than 750,0,0,0,1,1,1,0
14,5,3,109,2094,2500,About 3 miles,10/2.5,More than 750,1,0,0,1,1,0,0
14,6,1,110,4365,2500,More than 5 mils,10/2.5,More than 750,1,0,1,0,1,1,0
14,6,2,110,3883,1500,About 3 miles,15/5,More than 750,1,1,1,1,0,1,0
14,6,3,110,6550,1500,More than 5 mils,10/2.5,More than 750,0,0,0,0,1,0,1
14,7,1,111,7846,1500,More than 5 mils,10/2.5,More than 750,0,0,0,0,0,1,1
14,7,2,111,9861,2500,About 3 miles,Less than 5,More than 750,1,0,0,1,1,1,1
14,7,3,111,6489,2500,More than 5 mils,Less than 5,500,0,0,0,0,1,0,1
14,8,1,112,2717,2000,More than 5 mils,10/2.5,600,1,0,0,0,0,1,0
14,8,2,112,3575,2000,Less than 1 Mile,10/2.5,500,0,0,1,1,0,1,0
14,8,3,112,556,1500,More than 5 mils,10/2.5,More than 750,0,1,1,0,0,0,0
15,1,1,113,7718,2000,About 3 miles,15/5,500,1,1,1,1,1,0,1
15,1,2,113,5884,1500,More than 5 mils,15/5,600,0,0,0,1,0,0,1
15,1,3,113,6183,2500,More than 5 mils,15/5,500,0,0,1,1,0,0,1
15,2,1,114,8439,2500,About 3 miles,10/2.5,500,0,0,0,1,0,1,1
15,2,2,114,4813,1500,More than 5 mils,Less than 5,600,1,1,0,1,1,1,0
15,2,3,114,9445,1500,About 3 miles,15/5,600,0,0,1,0,1,1,1
15,3,1,115,10358,2000,More than 5 mils,10/2.5,More than 750,1,1,1,1,1,1,1
15,3,2,115,4954,1500,About 3 miles,10/2.5,500,1,0,1,1,1,1,0
15,3,3,115,9438,2500,About 3 miles,10/2.5,600,0,0,1,0,1,1,1
15,4,1,116,6404,2000,About 3 miles,Less than 5,500,1,1,1,1,0,0,1
15,4,2,116,8958,2500,Less than 1 Mile,15/5,600,0,1,1,1,0,1,1
15,4,3,116,10256,2000,About 3 miles,15/5,600,0,1,1,1,1,1,1
15,5,1,117,7615,1500,Less than 1 Mile,Less than 5,500,0,1,1,1,1,0,1
15,5,2,117,6910,1500,More than 5 mils,15/5,500,1,0,1,0,1,0,1
15,5,3,117,492,2500,About 3 miles,Less than 5,500,0,1,1,0,0,0,0
15,6,1,118,9510,2500,About 3 miles,Less than 5,600,1,0,1,0,1,1,1
15,6,2,118,2192,2000,About 3 miles,Less than 5,500,1,1,0,1,1,0,0
15,6,3,118,2014,1500,More than 5 mils,10/2.5,More than 750,0,0,0,1,1,0,0
15,7,1,119,801,2500,More than 5 mils,10/2.5,More than 750,1,0,0,1,0,0,0
15,7,2,119,8882,2000,More than 5 mils,15/5,600,1,0,1,1,0,1,1
15,7,3,119,4327,1500,More than 5 mils,Less than 5,600,1,0,1,0,1,1,0
15,8,1,120,7517,2000,Less than 1 Mile,10/2.5,More than 750,0,0,1,1,1,0,1
15,8,2,120,352,1500,Less than 1 Mile,Less than 5,600,0,0,1,0,0,0,0
15,8,3,120,6695,2000,More than 5 mils,15/5,600,0,1,0,0,1,0,1
16,1,1,121,3415,1500,About 3 miles,10/2.5,500,0,1,0,1,0,1,0
16,1,2,121,5251,1500,About 3 miles,10/2.5,More than 750,0,0,0,0,0,0,1
16,1,3,121,405,2500,More than 5 mils,15/5,More than 750,0,0,1,0,0,0,0
16,2,1,122,1800,2500,More than 5 mils,10/2.5,500,0,1,1,0,1,0,0
16,2,2,122,7237,1500,Less than 1 Mile,Less than 5,600,1,0,0,1,1,0,1
16,2,3,122,10020,2500,Less than 1 Mile,Less than 5,More than 750,1,1,0,1,1,1,1
16,3,1,123,7400,2000,Less than 1 Mile,Less than 5,600,1,1,0,1,1,0,1
16,3,2,123,4141,1500,Less than 1 Mile,10/2.5,500,1,1,0,0,1,1,0
16,3,3,123,6248,2000,Less than 1 Mile,10/2.5,500,1,0,1,1,0,0,1
16,4,1,124,1218,2500,Less than 1 Mile,Less than 5,500,1,1,1,1,0,0,0
16,4,2,124,3827,2000,Less than 1 Mile,15/5,500,1,1,1,1,0,1,0
16,4,3,124,20,2000,Less than 1 Mile,15/5,500,0,0,0,0,0,0,0
16,5,1,125,3437,2000,More than 5 mils,Less than 5,600,0,1,0,1,0,1,0
16,5,2,125,1904,2000,About 3 miles,10/2.5,600,1,1,1,0,1,0,0
16,5,3,125,6460,1500,More than 5 mils,Less than 5,More than 750,1,1,1,1,0,0,1
16,6,1,126,9282,2500,Less than 1 Mile,15/5,600,0,1,0,0,1,1,1
16,6,2,126,1152,2500,More than 5 mils,10/2.5,500,0,1,1,1,0,0,0
16,6,3,126,2847,2500,Less than 1 Mile,10/2.5,500,1,1,0,0,0,1,0
16,7,1,127,4550,2000,About 3 miles,10/2.5,500,0,0,0,1,1,1,0
16,7,2,127,3745,1500,Less than 1 Mile,15/5,500,0,1,1,1,0,1,0
16,7,3,127,2869,1500,More than 5 mils,Less than 5,600,1,1,0,0,0,1,0
16,8,1,128,3320,2000,More than 5 mils,15/5,More than 750,0,0,0,1,0,1,0
16,8,2,128,534,2500,Less than 1 Mile,15/5,600,0,1,1,0,0,0,0
16,8,3,128,6597,2500,More than 5 mils,Less than 5,600,1,0,0,0,1,0,1
17,1,1,129,7382,2000,Less than 1 Mile,10/2.5,500,1,1,0,1,1,0,1
17,1,2,129,5853,2500,Less than 1 Mile,15/5,500,0,0,0,1,0,0,1
17,1,3,129,5388,2500,About 3 miles,10/2.5,600,0,1,0,0,0,0,1
17,2,1,130,4758,2500,About 3 miles,Less than 5,More than 750,0,1,0,1,1,1,0
17,2,2,130,6454,1500,Less than 1 Mile,Less than 5,More than 750,1,1,1,1,0,0,1
17,2,3,130,7471,1500,Less than 1 Mile,15/5,500,0,0,1,1,1,0,1
17,3,1,131,7555,1500,About 3 miles,15/5,500,1,0,1,1,1,0,1
17,3,2,131,4646,2000,Less than 1 Mile,Less than 5,600,1,0,0,1,1,1,0
17,3,3,131,9042,2500,About 3 miles,15/5,600,1,1,1,1,0,1,1
17,4,1,132,494,2000,More than 5 mils,Less than 5,500,0,1,1,0,0,0,0
17,4,2,132,7403,2000,About 3 miles,Less than 5,600,1,1,0,1,1,0,1
17,4,3,132,717,2500,About 3 miles,10/2.5,More than 750,0,0,0,1,0,0,0
17,5,1,133,10000,1500,Less than 1 Mile,10/2.5,600,1,1,0,1,1,1,1
17,5,2,133,5801,2000,About 3 miles,15/5,600,1,1,1,0,0,0,1
17,5,3,133,9321,2500,About 3 miles,Less than 5,500,1,1,0,0,1,1,1
17,6,1,134,7515,2500,More than 5 mils,Less than 5,More than 750,0,0,1,1,1,0,1
17,6,2,134,1385,2000,More than 5 mils,Less than 5,500,1,0,0,0,1,0,0
17,6,3,134,6340,1500,About 3 miles,15/5,500,0,1,1,1,0,0,1
17,7,1,135,8040,2500,Less than 1 Mile,15/5,500,1,1,0,0,0,1,1
17,7,2,135,4649,2000,About 3 miles,Less than 5,600,1,0,0,1,1,1,0
17,7,3,135,2702,2000,Less than 1 Mile,Less than 5,600,1,0,0,0,0,1,0
17,8,1,136,9453,2500,Less than 1 Mile,Less than 5,More than 750,0,0,1,0,1,1,1
17,8,2,136,2873,2000,Less than 1 Mile,10/2.5,600,1,1,0,0,0,1,0
17,8,3,136,4312,1500,Less than 1 Mile,15/5,500,1,0,1,0,1,1,0
18,1,1,137,5806,1500,Less than 1 Mile,Less than 5,More than 750,1,1,1,0,0,0,1
18,1,2,137,9543,2500,Less than 1 Mile,10/2.5,More than 750,1,0,1,0,1,1,1
18,1,3,137,4668,2500,About 3 miles,15/5,600,1,0,0,1,1,1,0
18,2,1,138,10073,2000,Less than 1 Mile,Less than 5,600,0,0,1,1,1,1,1
18,2,2,138,1938,2500,Less than 1 Mile,15/5,More than 750,1,1,1,0,1,0,0
18,2,3,138,1380,2500,Less than 1 Mile,Less than 5,500,1,0,0,0,1,0,0
18,3,1,139,6380,2000,More than 5 mils,Less than 5,More than 750,0,1,1,1,0,0,1
18,3,2,139,9627,2500,About 3 miles,10/2.5,More than 750,0,1,1,0,1,1,1
18,3,3,139,3786,2500,About 3 miles,Less than 5,More than 750,0,1,1,1,0,1,0
18,4,1,140,6878,2000,Less than 1 Mile,15/5,More than 750,0,0,1,0,1,0,1
18,4,2,140,606,2500,Less than 1 Mile,10/2.5,600,1,1,1,0,0,0,0
18,4,3,140,7819,1500,More than 5 mils,10/2.5,600,0,0,0,0,0,1,1
18,5,1,141,5227,1500,More than 5 mils,10/2.5,600,0,0,0,0,0,0,1
18,5,2,141,4196,2000,Less than 1 Mile,10/2.5,More than 750,1,1,0,0,1,1,0
18,5,3,141,7055,2000,More than 5 mils,Less than 5,500,1,1,1,0,1,0,1
18,6,1,142,5716,1500,Less than 1 Mile,15/5,600,0,1,1,0,0,0,1
18,6,2,142,2864,2000,Less than 1 Mile,Less than 5,600,1,1,0,0,0,1,0
18,6,3,142,5749,1500,More than 5 mils,15/5,More than 750,0,1,1,0,0,0,1
18,7,1,143,9522,2500,More than 5 mils,10/2.5,600,1,0,1,0,1,1,1
18,7,2,143,8371,1500,Less than 1 Mile,Less than 5,600,1,1,1,0,0,1,1
18,7,3,143,7267,1500,About 3 miles,Less than 5,More than 750,1,0,0,1,1,0,1
18,8,1,144,10241,2000,More than 5 mils,Less than 5,600,0,1,1,1,1,1,1
18,8,2,144,4995,2500,More than 5 mils,15/5,600,1,0,1,1,1,1,0
18,8,3,144,3416,2000,About 3 miles,10/2.5,500,0,1,0,1,0,1,0
19,1,1,145,9734,2000,About 3 miles,10/2.5,500,0,0,0,1,1,1,1
19,1,2,145,5054,2000,About 3 miles,Less than 5,600,0,1,1,1,1,1,0
19,1,3,145,5387,2000,About 3 miles,10/2.5,600,0,1,0,0,0,0,1
19,2,1,146,6015,2500,Less than 1 Mile,15/5,500,0,1,0,1,0,0,1
19,2,2,146,443,2000,Less than 1 Mile,10/2.5,600,1,0,1,0,0,0,0
19,2,3,146,3578,2000,About 3 miles,10/2.5,500,0,0,1,1,0,1,0
19,3,1,147,826,1500,More than 5 mils,10/2.5,500,0,1,0,1,0,0,0
19,3,2,147,196,1500,More than 5 mils,Less than 5,600,0,1,0,0,0,0,0
19,3,3,147,418,1500,About 3 miles,10/2.5,500,1,0,1,0,0,0,0
19,4,1,148,9691,1500,More than 5 mils,15/5,600,1,1,1,0,1,1,1
19,4,2,148,238,1500,About 3 miles,15/5,More than 750,0,1,0,0,0,0,0
19,4,3,148,3992,2000,About 3 miles,15/5,500,1,0,0,0,1,1,0
19,5,1,149,8076,2500,Less than 1 Mile,Less than 5,More than 750,1,1,0,0,0,1,1
19,5,2,149,8097,2500,About 3 miles,15/5,More than 750,1,1,0,0,0,1,1
19,5,3,149,4782,2500,Less than 1 Mile,Less than 5,500,1,1,0,1,1,1,0
19,6,1,150,7055,2000,More than 5 mils,Less than 5,500,1,1,1,0,1,0,1
19,6,2,150,1183,1500,About 3 miles,15/5,600,0,1,1,1,0,0,0
19,6,3,150,2015,2000,More than 5 mils,10/2.5,More than 750,0,0,0,1,1,0,0
19,7,1,151,3965,2000,About 3 miles,15/5,More than 750,0,0,0,0,1,1,0
19,7,2,151,1381,1500,About 3 miles,Less than 5,500,1,0,0,0,1,0,0
19,7,3,151,3315,2500,Less than 1 Mile,15/5,More than 750,0,0,0,1,0,1,0
19,8,1,152,4483,1500,Less than 1 Mile,Less than 5,600,1,1,1,0,1,1,0
19,8,2,152,3435,2500,About 3 miles,Less than 5,600,0,1,0,1,0,1,0
19,8,3,152,4826,2000,Less than 1 Mile,15/5,600,1,1,0,1,1,1,0
20,1,1,153,9913,1500,About 3 miles,Less than 5,600,0,1,0,1,1,1,1
20,1,2,153,6161,2000,About 3 miles,Less than 5,500,0,0,1,1,0,0,1
20,1,3,153,5738,2000,About 3 miles,10/2.5,More than 750,0,1,1,0,0,0,1
20,2,1,154,2380,1500,About 3 miles,Less than 5,600,1,0,1,1,1,0,0
20,2,2,154,6219,2500,More than 5 mils,Less than 5,More than 750,0,0,1,1,0,0,1
20,2,3,154,1246,1500,About 3 miles,Less than 5,600,1,1,1,1,0,0,0
20,3,1,155,7712,2000,More than 5 mils,10/2.5,500,1,1,1,1,1,0,1
20,3,2,155,6215,2000,About 3 miles,Less than 5,More than 750,0,0,1,1,0,0,1
20,3,3,155,7201,1500,Less than 1 Mile,15/5,More than 750,0,0,0,1,1,0,1
20,4,1,156,9005,2000,About 3 miles,10/2.5,500,1,1,1,1,0,1,1
20,4,2,156,7788,2500,Less than 1 Mile,10/2.5,500,0,0,0,0,0,1,1
20,4,3,156,4800,2500,Less than 1 Mile,15/5,500,1,1,0,1,1,1,0
20,5,1,157,8936,2000,More than 5 mils,15/5,500,0,1,1,1,0,1,1
20,5,2,157,3415,1500,About 3 miles,10/2.5,500,0,1,0,1,0,1,0
20,5,3,157,2847,2500,Less than 1 Mile,10/2.5,500,1,1,0,0,0,1,0
20,6,1,158,4609,1500,Less than 1 Mile,15/5,More than 750,0,0,0,1,1,1,0
20,6,2,158,4855,1500,About 3 miles,15/5,More than 750,1,1,0,1,1,1,0
20,6,3,158,4479,2500,About 3 miles,15/5,500,1,1,1,0,1,1,0
20,7,1,159,7360,1500,More than 5 mils,10/2.5,More than 750,0,1,0,1,1,0,1
20,7,2,159,1008,2500,More than 5 mils,Less than 5,600,0,0,1,1,0,0,0
20,7,3,159,9616,1500,About 3 miles,Less than 5,More than 750,0,1,1,0,1,1,1
20,8,1,160,5871,2500,Less than 1 Mile,10/2.5,600,0,0,0,1,0,0,1
20,8,2,160,4476,2500,Less than 1 Mile,15/5,500,1,1,1,0,1,1,0
20,8,3,160,4373,2000,More than 5 mils,15/5,More than 750,1,0,1,0,1,1,0
21,1,1,161,9767,2000,Less than 1 Mile,15/5,600,0,0,0,1,1,1,1
21,1,2,161,4762,1500,Less than 1 Mile,10/2.5,More than 750,0,1,0,1,1,1,0
21,1,3,161,5287,1500,About 3 miles,15/5,500,1,0,0,0,0,0,1
21,2,1,162,2842,1500,More than 5 mils,Less than 5,500,1,1,0,0,0,1,0
21,2,2,162,9345,2500,Less than 1 Mile,Less than 5,600,1,1,0,0,1,1,1
21,2,3,162,3857,2000,About 3 miles,15/5,600,1,1,1,1,0,1,0
21,3,1,163,4109,2000,About 3 miles,Less than 5,More than 750,0,1,0,0,1,1,0
21,3,2,163,2783,2000,Less than 1 Mile,Less than 5,600,0,1,0,0,0,1,0
21,3,3,163,7474,1500,About 3 miles,15/5,500,0,0,1,1,1,0,1
21,4,1,164,4019,2000,About 3 miles,15/5,600,1,0,0,0,1,1,0
21,4,2,164,662,2000,About 3 miles,10/2.5,500,0,0,0,1,0,0,0
21,4,3,164,1217,2000,Less than 1 Mile,Less than 5,500,1,1,1,1,0,0,0
21,5,1,165,2302,1500,More than 5 mils,Less than 5,600,0,0,1,1,1,0,0
21,5,2,165,2419,1500,More than 5 mils,10/2.5,More than 750,1,0,1,1,1,0,0
21,5,3,165,8906,2000,About 3 miles,15/5,More than 750,1,0,1,1,0,1,1
21,6,1,166,8707,1500,About 3 miles,10/2.5,600,1,1,0,1,0,1,1
21,6,2,166,5733,2500,More than 5 mils,Less than 5,More than 750,0,1,1,0,0,0,1
21,6,3,166,3326,2000,About 3 miles,Less than 5,500,1,0,0,1,0,1,0
21,7,1,167,1567,1500,Less than 1 Mile,Less than 5,600,1,1,0,0,1,0,0
21,7,2,167,2047,1500,About 3 miles,15/5,500,1,0,0,1,1,0,0
21,7,3,167,1853,2000,More than 5 mils,10/2.5,More than 750,0,1,1,0,1,0,0
21,8,1,168,8512,1500,More than 5 mils,Less than 5,500,1,0,0,1,0,1,1
21,8,2,168,5260,1500,About 3 miles,15/5,More than 750,0,0,0,0,0,0,1
21,8,3,168,3157,1500,More than 5 mils,15/5,More than 750,0,1,1,0,0,1,0
22,1,1,169,8641,1500,Less than 1 Mile,Less than 5,More than 750,0,1,0,1,0,1,1
22,1,2,169,8644,1500,About 3 miles,Less than 5,More than 750,0,1,0,1,0,1,1
22,1,3,169,1458,2500,More than 5 mils,15/5,More than 750,1,0,0,0,1,0,0
22,2,1,170,2701,1500,Less than 1 Mile,Less than 5,600,1,0,0,0,0,1,0
22,2,2,170,2900,2000,Less than 1 Mile,10/2.5,More than 750,1,1,0,0,0,1,0
22,2,3,170,2334,2500,Less than 1 Mile,10/2.5,More than 750,0,0,1,1,1,0,0
22,3,1,171,3707,2000,More than 5 mils,Less than 5,More than 750,1,0,1,1,0,1,0
22,3,2,171,6159,2500,Less than 1 Mile,Less than 5,500,0,0,1,1,0,0,1
22,3,3,171,1646,2000,More than 5 mils,15/5,500,0,0,1,0,1,0,0
22,4,1,172,2687,2000,About 3 miles,10/2.5,500,1,0,0,0,0,1,0
22,4,2,172,7242,2500,About 3 miles,Less than 5,600,1,0,0,1,1,0,1
22,4,3,172,4497,2500,About 3 miles,10/2.5,600,1,1,1,0,1,1,0
22,5,1,173,6779,2000,Less than 1 Mile,Less than 5,More than 750,1,1,0,0,1,0,1
22,5,2,173,2811,2500,Less than 1 Mile,Less than 5,More than 750,0,1,0,0,0,1,0
22,5,3,173,7773,2500,About 3 miles,15/5,More than 750,1,1,1,1,1,0,1
22,6,1,174,7527,2500,Less than 1 Mile,15/5,More than 750,0,0,1,1,1,0,1
22,6,2,174,7404,2500,About 3 miles,Less than 5,600,1,1,0,1,1,0,1
22,6,3,174,5056,1500,More than 5 mils,Less than 5,600,0,1,1,1,1,1,0
22,7,1,175,9895,1500,About 3 miles,10/2.5,500,0,1,0,1,1,1,1
22,7,2,175,1490,2000,About 3 miles,Less than 5,600,0,1,0,0,1,0,0
22,7,3,175,9708,2500,About 3 miles,10/2.5,More than 750,1,1,1,0,1,1,1
22,8,1,176,3806,2000,More than 5 mils,15/5,More than 750,0,1,1,1,0,1,0
22,8,2,176,3476,2000,Less than 1 Mile,15/5,More than 750,0,1,0,1,0,1,0
22,8,3,176,3993,2500,About 3 miles,15/5,500,1,0,0,0,1,1,0
23,1,1,177,4406,2000,About 3 miles,Less than 5,600,0,1,1,0,1,1,0
23,1,2,177,5084,2000,More than 5 mils,Less than 5,More than 750,0,1,1,1,1,1,0
23,1,3,177,2826,2500,More than 5 mils,10/2.5,More than 750,0,1,0,0,0,1,0
23,2,1,178,6022,1500,Less than 1 Mile,Less than 5,600,0,1,0,1,0,0,1
23,2,2,178,3470,2000,About 3 miles,10/2.5,More than 750,0,1,0,1,0,1,0
23,2,3,178,1565,2000,More than 5 mils,15/5,500,1,1,0,0,1,0,0
23,3,1,179,2209,1500,About 3 miles,15/5,500,1,1,0,1,1,0,0
23,3,2,179,2106,2500,More than 5 mils,15/5,More than 750,1,0,0,1,1,0,0
23,3,3,179,1190,2000,Less than 1 Mile,Less than 5,More than 750,0,1,1,1,0,0,0
23,4,1,180,3134,2000,Less than 1 Mile,Less than 5,More than 750,0,1,1,0,0,1,0
23,4,2,180,1734,2500,About 3 miles,Less than 5,600,1,0,1,0,1,0,0
23,4,3,180,2914,1500,More than 5 mils,15/5,More than 750,1,1,0,0,0,1,0
23,5,1,181,9121,1500,About 3 miles,15/5,600,0,0,0,0,1,1,1
23,5,2,181,528,2500,About 3 miles,10/2.5,600,0,1,1,0,0,0,0
23,5,3,181,6732,2500,More than 5 mils,Less than 5,500,1,1,0,0,1,0,1
23,6,1,182,5877,2500,More than 5 mils,10/2.5,600,0,0,0,1,0,0,1
23,6,2,182,2942,2000,More than 5 mils,15/5,500,0,0,1,0,0,1,0
23,6,3,182,9472,1500,About 3 miles,15/5,More than 750,0,0,1,0,1,1,1
23,7,1,183,7460,2000,More than 5 mils,Less than 5,500,0,0,1,1,1,0,1
23,7,2,183,6450,2500,About 3 miles,15/5,600,1,1,1,1,0,0,1
23,7,3,183,8147,2000,Less than 1 Mile,15/5,600,0,0,1,0,0,1,1
23,8,1,184,10187,2000,More than 5 mils,Less than 5,More than 750,1,0,1,1,1,1,1
23,8,2,184,1372,1500,About 3 miles,15/5,More than 750,0,0,0,0,1,0,0
23,8,3,184,10348,1500,More than 5 mils,Less than 5,More than 750,1,1,1,1,1,1,1
24,1,1,185,4128,2500,About 3 miles,15/5,More than 750,0,1,0,0,1,1,0
24,1,2,185,534,2500,Less than 1 Mile,15/5,600,0,1,1,0,0,0,0
24,1,3,185,5415,2500,About 3 miles,10/2.5,More than 750,0,1,0,0,0,0,1
24,2,1,186,2029,1500,About 3 miles,Less than 5,500,1,0,0,1,1,0,0
24,2,2,186,2426,2000,About 3 miles,15/5,More than 750,1,0,1,1,1,0,0
24,2,3,186,7717,1500,About 3 miles,15/5,500,1,1,1,1,1,0,1
24,3,1,187,4185,2500,More than 5 mils,15/5,600,1,1,0,0,1,1,0
24,3,2,187,4121,2000,More than 5 mils,10/2.5,More than 750,0,1,0,0,1,1,0
24,3,3,187,5289,2500,About 3 miles,15/5,500,1,0,0,0,0,0,1
24,4,1,188,7365,2500,Less than 1 Mile,15/5,More than 750,0,1,0,1,1,0,1
24,4,2,188,9512,2000,More than 5 mils,Less than 5,600,1,0,1,0,1,1,1
24,4,3,188,8665,1500,More than 5 mils,15/5,More than 750,0,1,0,1,0,1,1
24,5,1,189,7306,1500,More than 5 mils,10/2.5,500,0,1,0,1,1,0,1
24,5,2,189,5104,1500,Less than 1 Mile,Less than 5,500,1,1,1,1,1,1,0
24,5,3,189,2582,2000,More than 5 mils,10/2.5,More than 750,1,1,1,1,1,0,0
24,6,1,190,3185,2000,More than 5 mils,15/5,500,1,1,1,0,0,1,0
24,6,2,190,1616,2000,About 3 miles,15/5,More than 750,1,1,0,0,1,0,0
24,6,3,190,4,1500,About 3 miles,Less than 5,500,0,0,0,0,0,0,0
24,7,1,191,3250,1500,Less than 1 Mile,10/2.5,500,0,0,0,1,0,1,0
24,7,2,191,2779,1500,More than 5 mils,15/5,500,0,1,0,0,0,1,0
24,7,3,191,5436,2500,More than 5 mils,Less than 5,500,1,1,0,0,0,0,1
24,8,1,192,9083,2000,Less than 1 Mile,10/2.5,500,0,0,0,0,1,1,1
24,8,2,192,7024,1500,About 3 miles,Less than 5,More than 750,0,1,1,0,1,0,1
24,8,3,192,7829,2000,More than 5 mils,15/5,600,0,0,0,0,0,1,1
25,1,1,193,3174,2500,About 3 miles,10/2.5,500,1,1,1,0,0,1,0
25,1,2,193,2240,2000,More than 5 mils,15/5,600,1,1,0,1,1,0,0
25,1,3,193,1275,2500,About 3 miles,Less than 5,More than 750,1,1,1,1,0,0,0
25,2,1,194,10314,2500,More than 5 mils,15/5,500,1,1,1,1,1,1,1
25,2,2,194,1194,2500,About 3 miles,Less than 5,More than 750,0,1,1,1,0,0,0
25,2,3,194,3326,2000,About 3 miles,Less than 5,500,1,0,0,1,0,1,0
25,3,1,195,3248,2000,More than 5 mils,Less than 5,500,0,0,0,1,0,1,0
25,3,2,195,7916,2000,About 3 miles,Less than 5,More than 750,1,0,0,0,0,1,1
25,3,3,195,671,2000,About 3 miles,15/5,500,0,0,0,1,0,0,0
25,4,1,196,9293,2000,About 3 miles,Less than 5,More than 750,0,1,0,0,1,1,1
25,4,2,196,9332,2000,More than 5 mils,10/2.5,500,1,1,0,0,1,1,1
25,4,3,196,765,2500,More than 5 mils,Less than 5,600,1,0,0,1,0,0,0
25,5,1,197,3605,2000,About 3 miles,10/2.5,600,0,0,1,1,0,1,0
25,5,2,197,575,2000,More than 5 mils,Less than 5,500,1,1,1,0,0,0,0
25,5,3,197,6929,2000,More than 5 mils,10/2.5,600,1,0,1,0,1,0,1
25,6,1,198,502,1500,More than 5 mils,10/2.5,500,0,1,1,0,0,0,0
25,6,2,198,7802,2000,More than 5 mils,15/5,500,0,0,0,0,0,1,1
25,6,3,198,5583,2500,Less than 1 Mile,15/5,More than 750,0,0,1,0,0,0,1
25,7,1,199,10117,1500,Less than 1 Mile,15/5,More than 750,0,0,1,1,1,1,1
25,7,2,199,10342,1500,Less than 1 Mile,Less than 5,More than 750,1,1,1,1,1,1,1
25,7,3,199,6133,1500,About 3 miles,Less than 5,More than 750,1,1,0,1,0,0,1
25,8,1,200,2461,1500,About 3 miles,Less than 5,600,0,1,1,1,1,0,0
25,8,2,200,3815,2000,More than 5 mils,Less than 5,500,1,1,1,1,0,1,0
25,8,3,200,8179,1500,More than 5 mils,15/5,More than 750,0,0,1,0,0,1,1
26,1,1,201,3317,2000,About 3 miles,15/5,More than 750,0,0,0,1,0,1,0
26,1,2,201,8615,2000,Less than 1 Mile,Less than 5,600,0,1,0,1,0,1,1
26,1,3,201,1367,2000,More than 5 mils,10/2.5,More than 750,0,0,0,0,1,0,0
26,2,1,202,6270,2500,About 3 miles,Less than 5,600,1,0,1,1,0,0,1
26,2,2,202,4388,2000,About 3 miles,10/2.5,500,0,1,1,0,1,1,0
26,2,3,202,6900,2500,About 3 miles,10/2.5,500,1,0,1,0,1,0,1
26,3,1,203,1038,2500,Less than 1 Mile,10/2.5,More than 750,0,0,1,1,0,0,0
26,3,2,203,8241,2500,About 3 miles,Less than 5,More than 750,1,0,1,0,0,1,1
26,3,3,203,8569,1500,Less than 1 Mile,10/2.5,More than 750,1,0,0,1,0,1,1
26,4,1,204,4608,2500,More than 5 mils,10/2.5,More than 750,0,0,0,1,1,1,0
26,4,2,204,4699,1500,Less than 1 Mile,Less than 5,500,0,1,0,1,1,1,0
26,4,3,204,8317,1500,Less than 1 Mile,Less than 5,More than 750,0,1,1,0,0,1,1
26,5,1,205,5317,1500,More than 5 mils,15/5,600,1,0,0,0,0,0,1
26,5,2,205,3362,2000,About 3 miles,10/2.5,600,1,0,0,1,0,1,0
26,5,3,205,1306,1500,Less than 1 Mile,10/2.5,500,0,0,0,0,1,0,0
26,6,1,206,5705,2000,More than 5 mils,Less than 5,600,0,1,1,0,0,0,1
26,6,2,206,9844,1500,More than 5 mils,10/2.5,600,1,0,0,1,1,1,1
26,6,3,206,4723,1500,More than 5 mils,15/5,500,0,1,0,1,1,1,0
26,7,1,207,3511,1500,Less than 1 Mile,Less than 5,600,1,1,0,1,0,1,0
26,7,2,207,7380,2500,More than 5 mils,Less than 5,500,1,1,0,1,1,0,1
26,7,3,207,4251,2500,Less than 1 Mile,10/2.5,600,0,0,1,0,1,1,0
26,8,1,208,3645,2500,More than 5 mils,15/5,More than 750,0,0,1,1,0,1,0
26,8,2,208,4426,1500,More than 5 mils,15/5,600,0,1,1,0,1,1,0
